Disorder	1000	5000	10000
10.0	0.005317406420807611	0.008524075805162491	0.00939408245143703
10.1	0.008149776541096753	0.007568441986359141	0.00679498975586139
10.2	0.007225002224683081	0.006011013073803596	0.00738138624803102
10.299999999999999	0.005971036272342666	0.006895312901533997	0.00617900777244172
10.399999999999999	0.007028739313748805	0.004757643360290151	0.00572946488151781
10.499999999999998	0.004258734064988484	0.005126783845987122	0.00556609701739345
10.599999999999998	0.005305309280333742	0.005171590041220951	0.00369387251378583
10.699999999999998	0.004628616290189054	0.0029880845230407095	0.00380806389452138
10.799999999999997	0.0037530837413875945	0.0031186989809812724	0.00371434740772827
10.899999999999997	0.0046452000543888245	0.003227244854614152	0.003520100309185005
10.999999999999996	0.0014298941884604197	0.0030849779546812495	0.00288202164724269
11.099999999999996	0.0025682739609885047	0.00249950487519632	0.002452394151870619
11.199999999999996	0.0016652895960296967	0.003001538292098615	0.0020752616347928
11.299999999999995	0.0014196297597866706	0.0016456735366640236	0.00194609208695882
11.399999999999995	0.001842937077507024	0.0017233320764049522	0.001545529375112746
11.499999999999995	0.0006290706255122644	0.0015852653422743406	0.001358513235573103
11.599999999999994	0.0013574707143988814	0.001359437889484418	0.001291375469066588
11.699999999999994	0.0008469122598627423	0.0009442517960445598	0.00103934604891576
11.799999999999994	0.0006264920233468508	0.0006017855805503157	0.000864050735192577
11.899999999999993	0.0006449248518049198	0.0007178861044321145	0.000739853699834982
11.999999999999993	0.0006150844892521778	0.0007402241689368321	0.000839311738685033
12.099999999999993	0.00033484940833288635	0.0005553898325997055	0.00048958597068923
12.199999999999992	0.0007600055036548932	0.0005235703339256101	0.000473254827199544
12.299999999999992	0.000663429590322921	0.00046925892031305153	0.0004481212840534553
12.399999999999991	0.0001576277517776644	0.00024090502338329866	0.0004242723322623608
12.499999999999991	0.00020487410791025296	0.0005456398510400794	0.000285843616649121
12.59999999999999	0.00010790168998286412	0.00036214641637798795	0.0002523549993849724
12.69999999999999	0.00024006419818903185	0.00031378746358247503	0.000207294268179145
12.79999999999999	0.00019972205356306509	9.112959375527304e-05	0.0001250204117437874
12.89999999999999	0.0001378735159451842	9.440056206562679e-05	0.0001614331620734144
12.99999999999999	0.00021233583108745365	0.00014927519666938085	7.841855489219867e-0
13.099999999999989	0.0001929577475013597	0.00011129797115642495	8.929732502477799e-0
13.199999999999989	9.505299430255275e-05	8.245037606066435e-05	8.775006307192306e-0
13.299999999999988	3.362978076514435e-05	0.00012411634863961128	4.659669887770089e-0
13.399999999999988	1.7131503572978285e-05	4.3780032526053266e-05	4.763898394298731e-0
13.499999999999988	8.10273037114005e-06	2.31016563708607e-05	4.274664143823974e-0
13.599999999999987	5.14735641602178e-05	5.0762670392572326e-05	3.5897150873073365e-0
13.699999999999987	9.734344050882417e-06	1.9819793676151352e-05	2.2765728026275007e-0
13.799999999999986	1.5781073966793943e-05	1.4388464752065319e-05	2.996752260953569e-0
13.899999999999986	3.3327408252866234e-05	7.397725704234632e-06	2.1561225858417095e-0
13.999999999999986	2.779507332754492e-05	6.011368561271351e-06	1.1498025230820973e-0
14.099999999999985	1.0976938128233416e-05	1.313689854065954e-05	1.2202826335463401e-0
14.199999999999985	2.397158182906983e-06	4.264251491745684e-06	9.286821838131717e-0
